index,smiles
1051,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
1052,CCCCCCCC/C=C\CCCCCCCCOCC(CO)O
1053,CCC1C(=O)N(CC(=O)N([C@@H](C(=O)N[C@@H](C(=O)N([C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C
1054,CC(C(=O)O)O.CC(C(=O)O)O.[Zn]
1055,C1=CC(=C2C(=C1N)C(=O)C3=C(C=CC(=C3C2=O)O)O)N
1056,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3
1057,Cl[Hg+]
1058,C1=NC2=C(N1)C(=NC=N2)N
1059,CCCCCCC/C=C/C=C/C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]1C[C@H](CCNC(=O)/C=C\[C@@H](NC1=O)C)O
1060,COC1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC)CO)CO)CO
1061,C1=CC=C2C(=C1)C(=O)N[C@@]2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O
1062,CC[C@H]1CN2CCC1C[C@@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)O
1063,CC1=C(C=NN1)C2=CC=C(C=C2)CCN
1064,CCCCCCCCCC=O
1065,C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NC[C@@H](C3)C
1066,CCO
1067,CCCCC1=C(ONC1=O)C[C@H](C(=O)O)N
1068,CC1=CC=CC=C1CNC2=NC=NC3=C2N=CN3C4[C@@H]([C@@H]([C@H](O4)CO)O)O
1069,C[N+](C)(C)C1=CC=C(C=C1)CNC(=O)C2=CC3=C(N2CC4=CC=CC(=C4)C(=N)N)C=CC(=C3)OCC5=CC=CC=C5
1070,CC[C@@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[O-])O)O)C
1071,C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC=CC=C3
1072,CCCCCCC(C)(C)C1=CC(=C(C=C1)C2CC(CC[C@H]2CCCO)O)O
1073,C1=CC(=C(C=C1[C@H](CN)O)O)O
1074,C1=CC2=C(C=C1[N+](=O)[O-])NN=C2
1075,C[C@H](CCC(=O)OC)[C@H]1CC[C@@]2([C@@]1(CC(=O)[C@H]3[C@H]2C(=O)C[C@@H]4[C@@]3(CC[C@@H](C4(C)C)OC(=O)C)C)C)C
1076,C[C@@H]([C@H](C(=O)O)N)C(=O)O
1077,C1COC(=O)N1
1078,CC(C)(C(Cl)(Cl)Cl)O
1079,CC(C)(C)NCC(C1=CC=CC=C1Cl)O
1080,CC(=O)[C@H]1CCC2[C@@]1(CCC3C2CC[C@H]4[C@@]3(CC[C@@](C4)(C=C)O)C)C
1081,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CN)O
1082,CC[C@H](CO)NC1=NC2=C(C=NN2C(=N1)NCC3=CC=CC=C3)C(C)C
1083,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O)OC(=O)CCCCCCC[C@H]1C[C@H]1CCCCCC
1084,C1C(C(CSS1)O)O
1085,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O
1086,CSCC[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N)NC(=O)[C@H](CC4=CC=C(C=C4)OS(=O)(=O)O)N
1087,C1[C@H](O[C@@](O1)(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)CSC4=CC=CC(=C4)N
1088,CC1=CC(=C(C=C1)C)OC[C@H](CN2CCOCC2)O
1089,CC(C)N1CCN(CC1)C2=CC=C(C=C2)OC[C@H]3CO[C@](O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl
1090,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)NC(=NC2=O)N
1091,C1=CC(=CC=C1/C=C/C(=O)O)C(=O)O
1092,C1CC[N+]2(C1)C3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O
1093,CC1CC2C(C(C3(C1C=CC3=O)C)OC(=O)CC(=O)OC4C5C(CC(C6C4(C(=O)C=C6)C)C)OC(=O)C5=C)C(=C)C(=O)O2
1094,COC1=CC=CC(=C1)N2C=CC3=C(S2(=O)=O)SC(=C3)S(=O)(=O)N
1095,CC(=CCC/C(=C/CC/C(=C/CCN(C)CCOP(=O)(O)OP(=O)(O)O)/C)/C)C
1096,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N(CC(=O)N([C@H](C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)N[C@H]6[C@H](OC(=O)[C@@H](N(C(=O)CN(C(=O)[C@@H]7CCCN7C(=O)[C@H](NC6=O)C(C)C)C)C)C(C)C)C)N)C
1097,C(CCC(=O)O)CC(=O)O
1098,CCCCCCCC/C=C\CCCCCCCCO
1099,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])Cl
1100,CCC#N
1101,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
1102,CC(=O)NCCC1=CNC2=C1C=C(C=C2)O
1103,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1
1104,CC1=CN(C(=S)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O
1105,CCCCCCCC/C=C/CCCCCCCCCCCC(=O)O
1106,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O
1107,C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O)O)N(C)C
1108,[188W]
1109,CCCCC(C)(C)[C@@H](/C=C\[C@@H]1[C@H](CC(=O)[C@H]1CCCC/C=C/C(=O)OC)O)O
1110,CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)O
1111,C1=C(C=C(C(=C1Cl)O)Cl)C2=CC(=C(C(=C2)Cl)O)Cl
1112,C1=COC(=C1)CNC2=NC=NC3=C2N=CN3C4[C@@H]([C@@H]([C@H](O4)CO)O)O
1113,CCCCCC(/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1CC(=O)CCCCC(=O)O)O)O)O
1114,CC12C3=CC=CC=C3C[C@@H](N1)C4=CC=CC=C24
1115,CC1=CN(C(=O)NC1=O)[C@@H]2C[C@H]([C@@H](O2)[C@H](C)O)N
1116,CC(C)CCOP(=O)(O)OP(=O)(O)O
1117,COP(=O)(OC)OC
1118,C1=CC(=C(C2=C1C(=O)C3=C(C=CC(=C3C2=O)O)O)O)O
1119,[C@H]([C@@H]([C@H](C(=O)O)O)O)([C@H](C(=O)O)O)O
1120,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(NP(=O)(O)O)O)O
1121,C1[C@@H]([C@H](CSS1)O)O
1122,C[C@]12CC[C@H](C[C@@H]1CCC3C2CC[C@]4(C3CC[C@@H]4C(=O)CO)C)O
1123,CC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O
1124,[O-]P(=O)([O-])OP(=O)([O-])[O-].[K+].[K+].[K+].[K+]
1125,C[C@@]1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=C(C=C(C=C3)F)F
1126,CN1[C@H]2CC(C[C@H]1[C@H]3[C@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4
1127,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C
1128,CC1=C(C2=C(C3(CC3)[C@](C(=O)C2=C1)(C)O)C)CO
1129,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC[C@@H]4[C@@]3(C=CC(=O)C4)C
1130,CN1CCOCC1
1131,C[C@@]1([C@H]2C[C@H]3[C@H](C(=O)/C(=C(\N)/O)/C(=O)[C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O.Cl
1132,CC1=CC(=CC=C1)OC(=O)CC2=C(N(C3=C2C=C(C=C3)OC)C(=O)C4=CC=C(C=C4)Cl)C
1133,CCN(CC)C(=S)SSC(=S)N(CC)CC
1134,CCCCCC(=O)CC[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O
1135,[44Ca]
1136,[OH-].[OH-].[OH-].[OH-].[Ir]
1137,C(C(C(=O)[O-])[O-])(C(=O)[O-])[O-].C(C(C(=O)[O-])[O-])(C(=O)[O-])[O-].[K+].[K+].[Sb+3].[Sb+3]
1138,C(CCNCCCN)CNCCCN
1139,CNCCC1=CC=C(C=C1)O
1140,C([C@H]([C@@H]([C@@H](C(=O)CO)O)O)O)O
1141,CCCCN1C(=NC2=C1N=C(N=C2N)F)CC3=CC4=C(C=C3)OCO4
1142,C1=CC=C(C=C1)CCC2=CC=CC=C2
1143,C1=CC(=C(C(=C1)F)S(=O)(=O)N)F
1144,C1=CC=C(C=C1)C(=O)NO
1145,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O
1146,CN(C)CCC1=CC=C(C=C1)O
1147,C1=CNC2=CC(=C(C=C21)O)O
1148,CCCCCCCCCCCCCCCCCCO
1149,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
1150,C[C@@H]([C@H](C1=CC=CC=C1)O)NC
1151,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O[C@@H]1[C@@H]([C@@H]([C@H]([C@@H]([C@H]1O)OP(=O)(O)O)OP(=O)(O)O)O)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC
1152,C[C@@H]1C[C@@H]2[C@@H](C2(C)C)[C@H]3C=C([C@H]([C@]4([C@@]1(C3=O)C=C([C@@H]4O)C)O)O)CO
1153,C1CC[C@@H]([C@@H](C1)CCP(=O)(O)O)C[C@H](C(=O)O)N
1154,CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O
1155,C(CC(=O)O)[C@H](C(=O)O)O
1156,CC(=O)C1CCC2[C@@]1(CC(C3C2CCC4=CC(=O)CC[C@]34C)O)C
1157,[O-][33P](=O)([O-])[O-]
1158,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@H]3C(=O)C[C@@]2([C@]1(C(=O)CO)O)C)C
1159,[C-]#[NH+]
1160,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1CCCCCCC(=O)O)O)O)O
1161,CC1=C[C@@H]2[C@](CC1)([C@]3([C@@H]([C@H]([C@H]([C@]34CO4)O2)O)OC(=O)C)C)COC(=O)C
1162,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCC
1163,C1=CC=C(C(=C1)C=O)C=O
1164,CCCCCO
1165,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC(=O)[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@H]([C@]5(C)C(=O)O)OC(=O)C)C)C)[C@@H]2[C@H]1C)C)C
1166,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
1167,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)O)CCC4=CC(=O)CC[C@]34C
1168,C[C@H](CCC(=O)NCCS(=O)(=O)O)C1CCC2[C@@]1(CCC3C2[C@@H](CC4[C@@]3(CC[C@H](C4)O)C)O)C
1169,CCCC1=NN(C2=C1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C
1170,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32
1171,CCC1=C(C=CC(=C1)CCN)O
1172,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O
1173,COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=CC=N4
1174,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)OP(=O)(N[C@H](CC(C)C)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)O)O)O)O)O
1175,[O-]S(=O)(=O)[O-].[Zn+2]
1176,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C(C5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)C(=O)O
1177,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
1178,CC(=O)CC(=O)C
1179,CC[C@H](C)[C@@H](C(=O)N[C@@H](C)C(=O)O)NC(=O)[C@@H]1[C@H](O1)C(=O)OCC
1180,C1=CC=C(C=C1)COC2=CC=C(C=C2)NC(=O)CC[C@@H](C(=O)O)N
1181,C1=CC(=CC=C1CCN)S(=O)(=O)F
1182,[125Sb]
1183,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OC4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N.OS(=O)(=O)O
1184,CCCCCC1=CC2=C([C@@H]3C=C(CC[C@H]3C(O2)(C)C)C)C(=C1)O
1185,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC
1186,C([C@H]([C@@H]([C@@H]([C@H](C=O)N)O)O)O)O.Cl
1187,CC(=O)O[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CCC34)C)C#C.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O
1188,C[C@H]1[C@@H]2CCC3=C([C@]2(CC[C@@H]1O)C)CC[C@]4([C@]3(CC[C@@H]4[C@H](C)CCC(=C)C(C)C)C)C
1189,O.O.[Zn]
1190,CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O
1191,CCCCCCCC(=O)OC[C@@H]1[C@H]([C@@H]([C@](O1)(CO)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O
1192,CCNC(=O)[C@@H]1[C@H]([C@H](C(O1)N2C=NC3=C2N=C(N=C3N)NCCC4=CC=C(C=C4)CCC(=O)O)O)O
1193,C1C[C@](C[C@H]1C(=O)O)(C(=O)O)N
1194,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CCC4=CC(=O)CC[C@@]34C)C
1195,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1
1196,C[C@@H](CC1=CC2=C(C=C1)OCO2)NC
1197,CC#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O
1198,CC(=O)CC(=O)CC(=O)O
1199,CC1=C(C=C(C=C1)C(=O)NC2CC2)C3=CC4=CN=C(N=C4C=C3)NCCN5CCOCC5
1200,[F-].[F-].[Ca+2]
1201,CN1C=C(C2=C1C=CC(=C2)F)C3=C(C(=O)NC3=O)C4=CC(=CC=C4)NC[C@@H](CO)O
1202,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
1203,C=CCCNC1=NN=C(CS1)C2=CC=C(C=C2)Cl
1204,C([C@@H](C(=O)O)N=C(N)N)C(=O)O
1205,C1[C@@H](CN[C@@H]1C(=O)O)O
1206,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
1207,C(C(C(=O)O)F)[NH3+].[Cl-]
1208,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@@H](O3)CN)O)O
1209,CC1=CC=CC(=N1)C2=NC3=CC=CC=C3C(=N2)NC4=CC5=C(C=C4)NN=C5
1210,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4C(=O)CO)CO
1211,C#CC(CCC(=O)O)N
1212,C[C@@H]1[C@H]([C@H](O[C@@H]1C2=CC(=C(C=C2)OC(C)C(C3=CC(=C(C=C3)OC)OC)O)OC)C4=CC(=C(C=C4)OC(C)C(C5=CC(=C(C=C5)OC)OC)O)OC)C
1213,C1CCC(CC1)NC2=NC=NC3=C2N=CN3C4[C@@H]([C@@H](C(O4)CO)O)O
1214,C1CCC(C1)NC2=NC=NC3=C2N=CN3[C@H]4C([C@H]([C@H](O4)CO)O)O
1215,CC(C)CC(C(=O)O)N
1216,CC1=C(C=C(C=C1)O)NC2=C3C=CC(=CC3=NC=C2)C4=CSC(=N4)C=O
1217,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(O)O)O
1218,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C
1219,C[C@H]1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](C[C@@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O
1220,CCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2C[C@@H](C4=CC(=O)C=C[C@]34C)C)O)C)C(=O)COC(=O)C
1221,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)CO)C)O)F)C
1222,C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O
1223,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC
1224,C1CC[C@H]([C@H](C1)CCP(=O)(O)O)C[C@@H](C(=O)O)N
1225,COC1=CC=CC(=C1)C(=O)N
1226,CC(=O)CC(=O)O
1227,CC1=NC(=O)C2=C(N1)CCSC2
1228,C[C@H]1CC[C@]2(C(C1(C)C)CCC3=C2CC[C@]4([C@]3(CC[C@@H]4[C@H](C)CCC(=C)C(C)C)C)C)C
1229,C1=CC(=C(C=C1C2=C(C=C(C=C2)Cl)Cl)C(=O)O)O
1230,[205Pb]
1231,C1CCC(C1)NC2=NC=NC3=C2N=CN3C4[C@H]([C@H]([C@H](O4)CO)O)O
1232,[O-]S(=O)(=O)[O-].[Tl+].[Tl+]
1233,CC(=O)OCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)OC(=O)C)O
1234,CCCCCC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)N(CCN3CCOCC3)[C@H](C(C)C)C(=O)NO
1235,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C
1236,CCCC1(CCC1)[C@@H](C/C=C/[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)OC)O)O
1237,C[C@@H]1O[C@@H](CS1)C[N+](C)(C)C
1238,C1=C(C(=O)NC(=O)N1[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)F)I
1239,C[C@]12CCC3=C([C@@H]1CC[C@@]2(C)O)C=CC4=C3C=CC(=C4)O
1240,C/C=C/C1=CC=C(C=C1)OC.C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OCC2[C@H]([C@@H]([C@@H]([C@@H](O2)O)O)O)O)O)O)O.C1=CC=C2C(=C1)C=CC(=O)O2.C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
1241,C.C.C.C.C.C.O.O.O.O.O.O.O
1242,CC(C1C(C(C(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)O)NC)O)N)N)N)O)O)O
1243,CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC
1244,C(=O)C(=O)O
1245,[2H]C([2H])[2H]
1246,CC(C)C[C@@H](C(=O)O)NC(=O)[C@H]([C@H](CC1=CC=CC=C1)N)O
1247,C1=CC=C(C=C1)O
1248,C1=C(C2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=CN=C2N)I
1249,C1=CC2=C(NOC2=CC1=O)C3=CC(=C(C=C3O)O)Br
1250,CC1=CC=CC(=C1N(CC2=CN=CC=C2)S(=O)(=O)C3=CC=C(C=C3)OC)C(=O)NO
1251,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C
1252,C1CCC(CC1)C[C@H](C(=O)N2CCC[C@H]2C(=O)NCC3=CC(=CC=C3)Cl)N
1253,C[N+](C)(C)C.OP(=O)(O)[O-]
1254,CC/C(=C(/C1=CC=CC=C1)\C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3
1255,CC1=CC=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(=O)N(C)C)C3=CC=C(C=C3)C(=O)NO
1256,[23Na]
1257,CC(C1=CC=CC=C1)O
1258,CNC[C@H](C1=CC(=C(C=C1)O)O)O
1259,C[C@H]1[C@@H]([C@@H](CC(O1)O)O)O
1260,CC(C)(C)C1=C(C(=NS1)[O-])C[C@@H](C(=O)O)[NH3+]
1261,C1C(=O)NS(=O)(=O)N1C2=CC=CC=C2
1262,C1C2C(C(C(O2)N3C=NC4=C3N=CN(C4=N)O)O)OP(=O)(O1)[O-]
1263,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C(=O)C=C4[C@@]3(CC[C@@H](C4)O)C)C
1264,O.O.O.[Co]
1265,C1CCC(CC1)NC(=O)NC2=CC=C(C=C2)I
1266,C1=CC=C(C=C1)C2=NN3C=CC=CC3=C2C4=CC5=C(NN=C5N=N4)N
1267,CC(C)(C)C1=CC(=NN1)NC(=O)NC2=CC(=C(C=C2)Cl)COC3=CN=CC=C3
1268,CN1C2=C(C(=N1)C3=CC4=CC=CC=C4C=C3)C(=NC=N2)N
1269,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)F)[O-])CO)CO)O)O)O)O
1270,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2
1271,CCCCCCCCCCCO
1272,CN(CC1=C(C=CC(=C1)OC)OC)C2=CN=C3C(=C2)C(=NC(=N3)N)N
1273,C1C2=CC(=CC(=C2OCO1)CN3C4=CC=CC(=C4/C(=N/O)/C3=O)C5=CC=CC=C5)F
1274,CC1([C@H]([C@H]1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C
1275,C1=CC2=C(C=C1C(=[NH2+])N)NC(=N2)CC3=NC4=C(N3)C=C(C=C4)C(=[NH2+])N
1276,C[C@H](CCC(=O)NCC(=O)O)C1CCC2[C@@]1(CCC3C2[C@@H](CC4[C@@]3(CC[C@H](C4)O)C)O)C
1277,C[C@H](C(C)(C)C)O[P@H](=O)C
1278,CN(C)CCC1=CC(=C(C2=C1C=CC3=CC=CC=C32)OC)OC
1279,C[C@@H]1C[C@@H]2[C@H]([C@@H]([C@]3([C@H]1C=CC3=O)C)OC(=O)C)C(=C)C(=O)O2
1280,CC(=O)[O-].CC(=O)[O-].[Co+2]
1281,CC1=C(SC(=N1)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)C(F)(F)F
1282,CC(C)(C(=O)O)NC
1283,CCCCC(C(=O)NC1CC(=O)NCCCCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CC2=CN=CN2)CC3=CC=CC=C3)CCCN=C(N)N)CC4=CNC5=CC=CC=C54)C(=O)N)NC(=O)C
1284,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
1285,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N
1286,C1=C([C@H]([C@@H]([C@H](O1)CO)O)O)O
1287,C.[Ti]
1288,CC(OC(=O)C)OC(=O)C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)/C(=N\OC)/C3=CC=CO3)COC(=O)N
1289,C1CC(=O)C[C@H]1O
1290,C1CC1CN2CC[C@]34[C@@H]5C(=O)CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O
1291,CCCC1=C(C=C(C=C1)NC(=O)C2=CC=CC=C2NCC3=CNC(=O)C=C3)C(F)(F)F
1292,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-].C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N
1293,CCCCCCCCO[C@H]1[C@H](C([C@@H](C(O1)CO)O)O)O
1294,C(C[NH+]=C(N)N)CO
1295,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC
1296,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C
1297,CC(C)C(=O)OC[C@@H]1[C@H]([C@@H]([C@](O1)(COC(=O)C)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)C)OC(=O)C(C)C)OC(=O)C(C)C)OC(=O)C(C)C)OC(=O)C(C)C)OC(=O)C(C)C
1298,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
1299,C(C(C(=O)[O-])[O-])(C(=O)[O-])[O-].C(C(C(=O)[O-])[O-])(C(=O)[O-])[O-].[Sb+3].[Sb+3]
1300,CC1=CC(=C(C=C1)O)O
1301,CCN(CC)CCC1=CNC2=CC=CC=C21
1302,CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)[C@@]4(CCN(C4=O)[C@H](C)C(=O)NO)C
1303,[H-].[Li+]
1304,CC1=C(C(=CC=C1)C)NC2=NC=C(N3C2=CN=C3)C4=CC=CC=C4
