index,smiles
1340,CCCCCCCCCCCCSC1=NNN=C1C(=O)O
1341,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C
1342,COP(=O)(OC)OC
1343,N=O
1344,C1=CC=C2C(=C1)C(=CN2)CCC(=O)O
1345,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
1346,C1[C@H]([C@@H](C2=CC=CC=C21)O)NC(=O)C3=CC4=C(N3)SC(=C4)Cl
1347,CCCCCCCC
1348,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O
1349,C1CC(=O)CC(=O)C1
1350,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
1351,C[C@H](CO)O
1352,CCCCCCCCCCCC(=O)OCC
1353,CS(=O)(=O)C1=CC(=C(C=C1)C2=NOC(=N2)[C@@H](CC3CC3)[C@@H](C(=C4CCCC4)F)N)Cl
1354,CC[Hg]SC1=CC=CC=C1C(=O)O
1355,C(CCCN)CCCNC(N)N
1356,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
1357,C1=CC(=CC=C1CC(C(=O)O)N)Cl
1358,CSCCC(C(=O)O)NC=O
1359,C1=CC(=NC=C1Cl)NC(P(=O)(O)O)P(=O)(O)O
1360,CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C
1361,C(CNC(=O)N)C(=O)O
1362,CC1=NC=C(C(=C1O)C=O)CO
1363,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O
1364,C1=C(C=C(C(=C1O)O)O)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
1365,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N
1366,C(CS)C(C(=O)O)N
1367,C1=C(C=C(C(=C1Cl)O)Cl)C2=CC(=C(C(=C2)Cl)O)Cl
1368,C(C(C(=O)O)NC(=O)N)C(=O)O
1369,C([C@H](C=O)O)OP(=O)(O)O
1370,C[C@]12CCC3=C([C@@H]1CC[C@@]2(C)O)C=CC4=C3C=CC(=C4)O
1371,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O
1372,CCC/C(=C/C1=CC=C(O1)C2=CC(=CC=C2)C(=O)O)/[N+](=O)[O-]
1373,C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
1374,COC(=O)C1=C(C=CC=C1OC/C=C/C2=CC=CC(=C2)C3=C(C(=NO3)C(=O)O)CO)O
1375,CCCCCO
1376,CCCCO
1377,CN1C2=C(C(=N1)C3=CC4=CC=CC=C4C=C3)C(=NC=N2)N
1378,C/C=C(/C(=O)O)\NC
1379,C1CC(=O)OC1=O
1380,C1=CC=C(C(=C1)/C=N/OCCC(=O)O)C(F)(F)F
1381,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)O)C
1382,C1C2C(C(C(O2)N3C4=C(C(=NC=N4)N)N=C3Br)O)OP(=O)(O1)[O-]
1383,C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC(=CC=C4)Cl
1384,CC(CC(C)(C)O)O
1385,CCCCCCCCCCOC[C@@H](COCC(F)(F)F)OP(=O)(O)OC
1386,C(CN)CN
1387,C1CCC2=C(CC1)C(=O)OC3=C2C=CC(=C3)OS(=O)(=O)N
1388,C1COC1=O
1389,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1
1390,C1CN(CCC1NCC2=CC=CC=C2O)S(=O)(=O)NC3=CC(=CC=C3)OC4=CC=C(C=C4)F
1391,C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)S(=O)(=O)CCNCCCO
1392,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N
1393,CC1=CC=CC=C1[C@H]2CCCN2C(=O)C3=C(C=C(C=C3)O)O
1394,C[C@H](C1=CC=CC=C1Cl)OC2=C(SC(=C2)N3C=NC4=CC(=C(C=C43)OC)OC)C(=O)N
1395,C1(C(C(C(=O)C(C1O)O)O)O)O
1396,C(C(CC(=O)O)C(=O)O)C(=O)O
1397,CCN1C(=O)CCC1=O
1398,C=CC#N
1399,C1=CC(=C(C=C1OCCCC(=O)O)Cl)NC(=O)NC(=O)C2=C(C=C(C=C2)Cl)Cl
1400,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32
1401,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC
1402,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C
1403,C1=CSC(=C1)C[C@@H](C(=O)O)N
1404,CC1=CC(=C(C=C1)O)O
1405,C1OC2=C(O1)C(=C(C=C2)Cl)NC3=NC(=NC=C3)NC4=CC(=CC=C4)S(=O)(=O)N
1406,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
1407,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)C)O
1408,C1CCC(CC1)CCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
1409,CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C
1410,C[C@]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)OP(=O)(O)O
1411,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC
1412,C/C=C(\C)/CC/C=C(\C)/CCC=C(C)C
1413,CC(C)C1=C(C(=CC=C1)C(C)C)O
1414,C1=CC2=C(C(=C1)C(=O)O)OC3=C2C=CC=C3C(=O)O
1415,C(CC(=O)O)C(C(=O)O)O
1416,CS(=O)(=O)NC1=CC=CC(=C1)NC2=NC=CC(=N2)NC3=C(C=CC4=C3OCO4)Cl
1417,C1=NC2=C(N1)C(=O)N=C(N2)N
1418,C1=CC=C2C(=C1)C=C3C=CC=CC3=N2
1419,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4[C@](C2)(C(=O)OC)O
1420,C[N+](C)(C)CCC(=O)C1=CC=CC2=CC=CC=C21
1421,C1=NC2=C(N1COC(CO)CO)NC(=NC2=O)N
1422,C(C(C(=O)O)N)OP(=O)(O)O
1423,CC(CC1=CC=C(C=C1)O)N
1424,C[C@@H](CCCC(C)(C)OC)C/C=C/C(=C/C(=O)O)/C
1425,C[C@@H]1CCN(C[C@@H]1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N
1426,C1CNC(=O)C2=NC(=C[C@H]2[C@H]1C3=NC(=NC3=O)N)Br
1427,COC1=CC=CC(=C1)C2=CC(=C(C=C2)NC(=O)C3=C(SC=C3)C(=O)O)F
1428,C1CN(CC2=C1N=CN2)C3=NC=NC4=C3C(=CN4)Cl
1429,C(CCCCC(=O)O)CCCC(=O)O
1430,C[C@@H](C1=CC=CN1)C2=C3C=C(C=CC3=NC2=O)O
1431,CC(=O)C(=O)C
1432,CC1=NC(=NN1C2=CC(=CC(=C2)Cl)Cl)C(=O)O
1433,O[W](=O)(=O)O
1434,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O
1435,CC1=C(N2C=CC=CC2=N1)C3=NC(=NC=C3)NC4=CC=C(C=C4)OC[C@H](CN(C)C)O
1436,C(C(C(=O)O)O)(C(=O)O)O
1437,CC(=O)NC1=CC=C(C=C1)O
1438,C(C(C(=O)O)S)C(=O)O
1439,CC(=O)N[C@@H](CC1=CC=C(C=C1)OC2=CC(=C(C(=C2)[N+](=O)[O-])O)[N+](=O)[O-])C(=O)O
1440,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O
1441,CC1=NN(C2=C1C(=O)C3=C(N2O)C=CC(=C3)Cl)C
1442,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CCC(=O)C4)C)C
1443,C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)O
1444,C1=CC=C(C=C1)C(=O)C(=O)O
1445,[OH-].[K+]
1446,CC(=NCCCCC(C(=O)O)N)N
1447,CCCCCC
1448,C1=CC=C(C=C1)CCNN
1449,CC(=C)C1CCC(=CC1)C(=O)O
1450,CCCCN1C(=NC2=C1N=C(N=C2N)F)CC3=C(C=CC(=C3)OC)OC
1451,CCC1=C(C(=NC(=N1)N)N)C#CCC2=C(C=CC(=C2)OC)OC
1452,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O
1453,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(CC(=O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O
1454,CCC1=C(C2=C(O1)C=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)S(=O)(=O)N)C(=O)C4=CC(=C(C(=C4)Br)O)Br
1455,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C
1456,CC1=NC(=NO1)C(CC2=CC=CC=C2)(CC3=CC=C(C=C3)NS(=O)(=O)O)C4=NOC(=N4)C
1457,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O
1458,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)O)O
1459,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
1460,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
1461,C1=CC=C2C(=C1)C=CC(=N2)COC3=CC=C(C=C3)C4=C(C=NN4)C5=CC=NC=C5
1462,CC(C)C1=CC=CC=C1
1463,CC(C)(CO)C(=O)C(=O)O
1464,C(CSSCCO)O
1465,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2
1466,C=CC1=CC(=CC2=C1O/C(=C/3\C=CC(=O)C(=C3)F)/N2)O
1467,CC(=CCC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)C
1468,CCCC[C@@]12CCC(=O)C(=C1C3=C(C2)C=C(C=C3)O)Br
1469,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
1470,CC(C(=O)NCC(=O)O)S
1471,C(CCCC(=O)O)CCCC(=O)O
1472,CC(CC(=O)C(=O)O)O
1473,C(#N)S
1474,CC(C)(C)C1=C(C(=CC(=C1)C=C(C#N)C#N)Br)O
1475,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N)N
1476,C1=CC=C2C(=C1)C=CN2
1477,CC(=O)NCCCNCCCCN
1478,CC1=CC=CC(=N1)C2=NC3=CC=CC=C3C(=N2)NC4=CC5=C(C=C4)NN=C5
1479,C1=CC(=C(C=C1I)Cl)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O
1480,C1=CC=C(C=C1)C2=CC3=C(C=NN3C(=C2)NCC4=CN=CN=C4)Br
1481,COC1=CC=C(C=C1)S(=O)(=O)N2CCN(C[C@@H]2C(=O)NO)C(=O)OCC3=CC=CC=C3
1482,CCO[C@@H](CC1=CC2=C(C=C1)N(C=C2)CC3=C(OC(=N3)C4=CC=CC=C4Cl)C)C(=O)O
1483,CCC1=C(C(=NC(=N1)N)N)C2=CC=CC=C2
1484,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)OCCC(=O)NO
1485,C[Hg+]
1486,C1(C(C(C(C(C1OP(=O)(O)O)O)OP(=O)(O)O)OP(=O)(O)O)O)O
1487,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O
1488,C1=CC=C2C(=C1)C(=CN2)CCN
1489,C1(C(C(C(C(C1O)O)O)O)O)O
1490,C1[C@@H]([C@H](CN(C1=O)CCC2=CC3=C(C=C2)OCO3)N)C4=CC(=C(C=C4F)F)F
1491,CC(C)N1C2=CC=CC=C2C(=C1CC[C@H](C[C@H](CC(=O)O)O)O)C3=CC=C(C=C3)F
1492,C1CC(C(OC1CN)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CO)O)N)O)N)N)N
1493,C(=O)(N)[O-]
1494,CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6
1495,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3CCCC3
1496,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
1497,C1=CC=C(C=C1)SC2=CC=CC3=C2C(=NC(=N3)N)N
1498,C1=CC(=C(C=C1C(F)(F)F)N=C(N)N=C(N)N)Cl
1499,CC1=NC(=NC2=C1CSCC2)N
1500,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13
1501,C(C(=O)O)(C(=O)O)N
1502,CC(=O)OCC(C(=O)O)N
1503,C1=C(C=C2C(=C1O)C(=O)/C(=C/C3=CC(=C(C(=C3O)Br)O)Br)/O2)O
1504,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC
1505,C1=CC=C(C=C1)[C@@H](CN)NC(=O)C2=CC=C(S2)C3=C4C=CNC4=NC=C3
1506,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(COC(=O)C4)C
1507,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N
1508,CCCCC
1509,CCCCCCCCCCCCCCCCS(=O)(=O)O
1510,CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=CC=C4)C(=N1)C(=O)O
1511,CC(C)[N+](=O)[O-]
1512,C(CC(=O)O)CN=C(N)N
1513,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
1514,C1=CC2=C(C=CC(=C2)C(=O)O)C=C1C(=O)O
1515,C[N+](C)(C)CCCC(=O)O
1516,COC1=CC=CC(=C1)C2=NC3=C(C=CC=C3N2)C(=O)N
1517,C(CC(=O)O)C=O
1518,C(C(C=O)O)O
1519,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C
1520,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
1521,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)C
1522,C=CC1=CC=CC=C1
1523,C1=CC(=CC(=C1)Br)C2=CC(=[N+]3C(=N2)C=CN3)NCC4=CC=NC=C4
1524,CC1=C2C(=NC(=NC2=NC=C1CC3=C(C=CC(=C3)OC)OC)N)N
1525,CC(C)(C)C1=CC(=C(C=C1O)C(C)(C)C)O
1526,CC1=C(C(=NC(=N1)N)N)C#C[C@@H](C)C2=CC(=C(C=C2)C3=CC=CC=C3)OC
1527,C(C=O)C(C(CO)O)O
1528,C1=CC(=C(C=C1[N+](=O)[O-])OS(=O)(=O)O)O
1529,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F
1530,C1=CC=C2C(=C1)NC(=N2)NCC3=CC=C(S3)C4=CSC(=N4)N=C(N)N
1531,CCCCCCCCCCCCCCCC=O
1532,C1C[C@H]2[C@@H](C1)C3=C(C=CC(=C3)O)O[C@H]2C4=CC=C(C=C4)O
1533,CCCCCCCCN[C@@H]1C=C([C@H]([C@@H]([C@H]1O)O)O)CO
1534,CC(C)(C)C1=CC(=C(C=C1)O)O
1535,C(C(Cl)(Cl)Cl)O
1536,CC(C)(C)NC1=NC(=NC2=C1C=C(C=C2)C3=CC(=CC=C3)N)C(F)(F)F
1537,C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)O
1538,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O
1539,CC1=CC(=CC(=C1CC2=CC(=C(C=C2)O)CC3=CC=CC=C3)C)OCC(=O)O
1540,C(C(=O)N)I
1541,C1=CC=C(C(=C1)C(=O)O)NC(=O)C(=O)O
1542,CC(C)CCN
1543,C[N+](C)(C)CCO
1544,CC1=CC[C@]2(C[C@@H]1[C@H](OC2)C3=CC=C(C=C3)O)CO
1545,CC(C)C[C@@H](CN1CCCN2[C@H]1CCC2)N
1546,CC(C(CC(=O)O)C(=O)O)(C(=O)O)O
1547,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl
1548,CN(C)C[C@H](COC1=CC=C(C=C1)NC2=CC(=NC=N2)NC3=C(C=CC=C3F)F)O
1549,C1CCC(CC1)NC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)N5CCOCC5
1550,CC1=C(C(=O)C2=CC=CC=C2C1=O)CCCCCC(=O)O
1551,CC(=O)NCCC1=CNC2=CC(=C(C=C21)OC)Cl
1552,C1CC1C2=CC(=NN2)NC(=O)C3=CC=CC=C3
1553,C1C[C@@H]([C@H](C[C@H]1N2CCN3C(=NN=C3C(F)(F)F)C2)N)C4=CC(=C(C=C4F)F)F
1554,CN(C)C[C@H](COC1=CC=C(C=C1)NC2=CC(=NC=N2)NC3=C(C=CC(=C3)C(F)(F)F)F)O
1555,COC1=CC(=CC(=C1OC)OC)NC2=NC=CC(=N2)NC3=C(C=CC4=C3OCO4)Cl
1556,[O-][As]([O-])[O-]
1557,C1C[C@H](NC1)C2=CC(=NN2)NC(=O)NC3=CC=CC4=C3[C@@H]5CCCN5C4=O
1558,CN(C1CCCCC1)C2=NC=CC(=N2)C3=CN=C4N3C=CC=C4
1559,CC1=C(OC2=C(C1=O)C=C(C=C2)O)C3=CC(=C(C(=C3)Br)O)Br
1560,CCOC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H]2CSCCN2S(=O)(=O)C3=CC=C(C=C3)C
1561,C(=O)(C(F)(F)F)OC(=O)C(F)(F)F
1562,C1C(=O)NS(=O)(=O)N1C2=CC=CC=C2
1563,CCC(=O)C1=CC=CC=C1
1564,C[C@@]\1(C2=CC=CC=C2N/C1=C\3/C4=C(C=CC(=C4)S(=O)(=O)N5CCC(CC5)O)NC3=O)O
1565,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)O)OP(=O)(O)O)OP(=O)(O)O)O
1566,CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC=C(C=C2)C(F)(F)P(=O)(O)O)C(=O)N
1567,C1=CC(=C(C=C1CNC2=NC3=C(N2[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N=CN=C3N)Cl)Cl
1568,CC(C(=O)O)Cl
1569,C1[C@H](NO[C@@]12[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C3=CC4=CC=CC=C4C=C3
1570,C[C@]12CCC(=O)C(=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O
1571,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3
1572,COC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)OCCO4
1573,CC[C@H](CO)NC1=NC2=C(C=NN2C(=N1)NCC3=CC=CC=C3)C(C)C
1574,C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC(=CC=C4)S(=O)(=O)N
1575,C[N+](C)(C)CCCCCC[N+](C)(C)C
1576,CC(=O)CC(=O)O
1577,C[C@H]1C=C([C@@H]2[C@@H]([C@]1(CO[C@@H]2C3=CC=C(C=C3)O)CO)C)C
1578,CC1=NC(=O)C2=C(N1)C=CC(=C2)CN(C)C3=CC=C(S3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
1579,C1=CC=C(C=C1)CC(C(=O)O)N
1580,CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C
1581,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2
1582,C(C(=O)C(=O)O)S(=O)(=O)O
