drug_id,smiles,vector_length,fingerprint_type
DB01326,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(C4=CC=CC=C4)O)SC2)C(=O)O,2048,morgan
DB01005,C(=O)(N)NO,2048,morgan
DB00541,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,2048,morgan
DB00940,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13,2048,morgan
DB00014,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,2048,morgan
DB00393,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,2048,morgan
DB01123,C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N,2048,morgan
DB00613,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,2048,morgan
DB04844,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,2048,morgan
DB00591,CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)F)C,2048,morgan
DB06207,CC(CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F,2048,morgan
DB01362,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,2048,morgan
DB00553,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,2048,morgan
DB01016,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,2048,morgan
DB01332,CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O,2048,morgan
DB00556,C(C(F)(F)F)(C(F)(F)F)(F)F,2048,morgan
DB04890,C1CN(CCC1OC(C2=CC=C(C=C2)Cl)C3=CC=CC=N3)CCCC(=O)O,2048,morgan
DB00937,CCN(CC)C(C)C(=O)C1=CC=CC=C1,2048,morgan
DB00753,C(C(F)(F)F)(OC(F)F)Cl,2048,morgan
DB01182,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,2048,morgan
DB06777,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,2048,morgan
DB00791,C1=C(C(=O)NC(=O)N1)N(CCCl)CCCl,2048,morgan
DB01143,C(CN)CNCCSP(=O)(O)O,2048,morgan
DB08909,C1=CC=C(C=C1)CCCC(=O)OCC(COC(=O)CCCC2=CC=CC=C2)OC(=O)CCCC3=CC=CC=C3,2048,morgan
DB00765,CC(CC1=CC=C(C=C1)O)(C(=O)O)N,2048,morgan
DB01610,CC(C)C(C(=O)OCC(CO)OCN1C=NC2=C1N=C(NC2=O)N)N,2048,morgan
DB00427,CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC=N3,2048,morgan
DB04570,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)O)OC)OC2)C(=O)O,2048,morgan
DB00634,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,2048,morgan
DB06210,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N=NC3=CC=CC(=C3O)C4=CC(=CC=C4)C(=O)O)C,2048,morgan
DB08881,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,2048,morgan
DB01195,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,2048,morgan
DB00159,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,2048,morgan
DB01384,CC1CC2C3CC(C4=CC(=O)C=CC4(C3C(CC2(C1(C(=O)CO)O)C)O)C)F,2048,morgan
DB00629,C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl,2048,morgan
DB00453,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)NCO)N(C)C)O,2048,morgan
DB00448,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,2048,morgan
DB01591,C1CN2CCC1C(C2)OC(=O)N3CCC4=CC=CC=C4C3C5=CC=CC=C5,2048,morgan
DB01095,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,2048,morgan
DB01615,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(=O)C)N(C)C,2048,morgan
DB01239,CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,2048,morgan
DB04967,CCN(CC)CCNC1=C2C(=C(C=C1)C)SC3=CC=CC=C3C2=O,2048,morgan
DB00190,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN,2048,morgan
DB08877,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,2048,morgan
DB01265,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,2048,morgan
DB01627,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)O,2048,morgan
DB01132,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,2048,morgan
DB00238,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,2048,morgan
DB00865,CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2,2048,morgan
DB00261,C1C2=C(C=CC(=C2Cl)Cl)N=C3N1CC(=O)N3,2048,morgan
DB00350,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,2048,morgan
DB08928,CC(=O)NC1=C(C=CC(=C1)[As]2SCC(S2)CO)O,2048,morgan
DB00419,CCCCN1CC(C(C(C1CO)O)O)O,2048,morgan
DB00552,C1C(C(OC1N2C=NC3=C2NC=NCC3O)CO)O,2048,morgan
DB01184,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,2048,morgan
DB01501,C1CN(CCC1(C2=CC=CC=C2)C(=O)O)CCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4,2048,morgan
DB03166,CC(=O)O,2048,morgan
DB00991,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,2048,morgan
DB00192,CC(C)NCCCC1(C2=CC=CC=C2C3=CC=CC=C31)C(=O)N,2048,morgan
DB01162,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,2048,morgan
DB01415,C1C=C(N2C(S1)C(C2=O)NC(=O)C(=CCC(=O)O)C3=CSC(=N3)N)C(=O)O,2048,morgan
DB01108,CC12CCC3C(C1CCC2O)CCC45C3(CC(=C(C4O5)O)C#N)C,2048,morgan
DB00472,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,2048,morgan
DB01328,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)O)C(=O)O)CSC4=NN=NN4CS(=O)(=O)O,2048,morgan
DB04868,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,2048,morgan
DB00497,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,2048,morgan
DB00422,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,2048,morgan
DB00638,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)COC3(C(C(C(O3)CO)O)O)COC4(C(C(C(O4)CO)O)O)COC5(C(C(C(O5)CO)O)O)COC6(C(C(C(O6)CO)O)O)COC7(C(C(C(O7)CO)O)O)COC8(C(C(C(O8)CO)O)O)COC9(C(C(C(O9)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)COC1(C(C(C(O1)CO)O)O)CO)O)O)O)O,2048,morgan
DB00402,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,2048,morgan
DB00326,C(C(C(C(C(C(C(=O)[O-])O)O)O)O)O)O.C(C(C(C(C(C(C(=O)[O-])O)O)O)O)O)O.[Ca+2],2048,morgan
DB00146,CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,2048,morgan
DB00290,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,2048,morgan
DB00470,CCCCCC1=CC(=C2C3C=C(CCC3C(OC2=C1)(C)C)C)O,2048,morgan
DB01214,CC1=CC(=C(C(=C1OC(=O)C)C)C)OCC(CNC(C)C)O,2048,morgan
DB06702,CC(C)C(=O)OC1=C(C=C(C=C1)CO)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,2048,morgan
DB00429,CCCCCC(C)(C=CC1C(CC(C1CC=CCCCC(=O)[O-])O)O)O.C(C(CO)(CO)[NH3+])O,2048,morgan
DB00424,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,2048,morgan
DB00698,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],2048,morgan
DB01406,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5,2048,morgan
DB00986,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,2048,morgan
DB01342,CCCCC1=NN(C(=N1)CCCC)CC2=CN=C(C=C2)C3=CC=CC=C3C4=NNN=N4,2048,morgan
DB00223,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F,2048,morgan
DB00898,CCO,2048,morgan
DB01193,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,2048,morgan
DB06712,CC1=C(C(C(=C(N1)C#N)C(=O)OC)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC(C)C,2048,morgan
DB00554,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,2048,morgan
DB00563,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,2048,morgan
DB00653,[O-]S(=O)(=O)[O-].[Mg+2],2048,morgan
DB00942,C1CCN(CC1)CCC(C2CCCC2)(C3=CC=CC=C3)O,2048,morgan
DB00805,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3,2048,morgan
DB00551,CC(=O)NO,2048,morgan
DB08982,CCOC(=O)C=C1N(C(=O)C(S1)N2CCCCC2)C,2048,morgan
DB00455,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,2048,morgan
DB06705,C1CC(CCC1OP(=O)([O-])OCC(CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-])(C2=CC=CC=C2)C3=CC=CC=C3.[Na+].[Na+].[Na+].[Gd+3],2048,morgan
DB00229,CN(C)CCN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)O,2048,morgan
DB01015,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,2048,morgan
DB01199,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC,2048,morgan
DB00670,CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4,2048,morgan
DB00151,C(C(C(=O)O)N)S,2048,morgan
DB00949,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,2048,morgan
DB01048,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,2048,morgan
DB00881,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,2048,morgan
DB00827,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3,2048,morgan
DB01400,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C,2048,morgan
DB00232,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl,2048,morgan
DB00885,CC1=CC=CN2C1=NC=C(C2=O)C3=NNN=N3,2048,morgan
DB00165,CC1=NC=C(C(=C1O)CO)CO,2048,morgan
DB00243,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O,2048,morgan
DB08903,CN(C)CCC(C1=CC=CC2=CC=CC=C21)(C(C3=CC=CC=C3)C4=C(N=C5C=CC(=CC5=C4)Br)OC)O,2048,morgan
DB01606,CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3,2048,morgan
DB00891,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,2048,morgan
DB01150,CC=CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O,2048,morgan
DB01019,CC(C[N+](C)(C)C)OC(=O)N,2048,morgan
DB04573,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O,2048,morgan
DB08933,C1C(SC(=C(C#N)N2C=CN=C2)S1)C3=C(C=C(C=C3)Cl)Cl,2048,morgan
DB00829,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,2048,morgan
DB01327,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O,2048,morgan
DB01235,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,2048,morgan
DB02187,CC12CCC3C(=CCC4=C3C=CC(=C4)O)C1CCC2=O,2048,morgan
DB04894,CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC=CC=C5)N)C(=O)NC(CC6=CNC7=CC=CC=C76)C(=O)N,2048,morgan
DB01138,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4,2048,morgan
DB00751,C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N,2048,morgan
DB00501,CC1=C(N=CN1)CSCCNC(=NC)NC#N,2048,morgan
DB06711,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32,2048,morgan
DB01260,CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)C,2048,morgan
DB01336,C[N+]1(CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)OC)O3)[N+](CCC6=CC(=C5OC)OC)(C)C)OC)C,2048,morgan
DB00652,CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O,2048,morgan
DB08871,CC1CC2CCC3C(=C)CC(O3)CCC45CC6C(O4)C7C(O6)C(O5)C8C(O7)CCC(O8)CC(=O)CC9C(CC(C1=C)O2)OC(C9OC)CC(CN)O,2048,morgan
DB01431,CC12CCC3C(C1CCC2(CC=C)O)CCC4=CCCCC34,2048,morgan
DB08936,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,2048,morgan
DB01105,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C,2048,morgan
DB06218,CC(=O)NC(COC)C(=O)NCC1=CC=CC=C1,2048,morgan
DB00493,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O,2048,morgan
DB00709,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,2048,morgan
DB01418,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O,2048,morgan
DB00256,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCNCCCCC(C(=O)O)N)N(C)C)O,2048,morgan
DB01165,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,2048,morgan
DB01621,CN(C)S(=O)(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,2048,morgan
DB00850,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,2048,morgan
DB05265,CC(C)C1=C(C=C2C(=C1)CCC3C2(CCCC3(C)C(=O)O)C)S(=O)(=O)O,2048,morgan
DB00605,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,2048,morgan
DB00168,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N,2048,morgan
DB00517,CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C.[Br-],2048,morgan
DB01222,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C,2048,morgan
DB00656,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,2048,morgan
DB00972,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl,2048,morgan
DB00747,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,2048,morgan
DB00545,C[N+]1=CC=CC(=C1)OC(=O)N(C)C,2048,morgan
DB01014,C1=CC(=CC=C1C(=O)NCCC(=O)O)N=NC2=CC(=C(C=C2)O)C(=O)O,2048,morgan
DB00523,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,2048,morgan
DB00127,C(CCNCCCN)CNCCCN,2048,morgan
DB06212,CC1=CC=CC=C1C(=O)NC2=CC(=C(C=C2)C(=O)N3CCCC(C4=C3C=CC(=C4)Cl)O)C,2048,morgan
DB01092,CC1C(C(C(C(O1)OC2CC(C3(C4C(CCC3(C2)O)C5(CCC(C5(CC4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O,2048,morgan
DB06817,CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)O)C(=O)NCC3=CC=C(C=C3)F,2048,morgan
DB01247,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,2048,morgan
DB00253,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)CC4)C)O)C)C(=O)C,2048,morgan
DB06204,CCC(C1=CC(=CC=C1)O)C(C)CN(C)C,2048,morgan
DB00559,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,2048,morgan
DB00515,N.N.Cl[Pt+2]Cl,2048,morgan
DB01103,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC,2048,morgan
DB00154,CCCCCC=CCC=CCC=CCCCCCCC(=O)O,2048,morgan
DB01097,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,2048,morgan
DB08907,CC1=C(C=C(C=C1)C2C(C(C(C(O2)CO)O)O)O)CC3=CC=C(S3)C4=CC=C(C=C4)F,2048,morgan
DB00118,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,2048,morgan
DB08991,CC1=CC(=NC(=N1)N2C(=CC(=N2)C)OC)OC,2048,morgan
DB00833,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,2048,morgan
DB06772,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC,2048,morgan
DB00188,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,2048,morgan
DB00432,C1C(C(OC1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O,2048,morgan
DB00391,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,2048,morgan
DB00569,COC1C(C(C(C(O1)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)COS(=O)(=O)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C(C(O5)COS(=O)(=O)O)O)O)NS(=O)(=O)O)O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O)NS(=O)(=O)O,2048,morgan
DB00392,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31,2048,morgan
DB00357,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,2048,morgan
DB00812,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,2048,morgan
DB01017,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,2048,morgan
DB01411,C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5,2048,morgan
DB00757,C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54,2048,morgan
DB01073,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N,2048,morgan
DB06710,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C,2048,morgan
DB00701,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,2048,morgan
DB01080,C=CC(CCC(=O)O)N,2048,morgan
DB01576,CC(CC1=CC=CC=C1)N,2048,morgan
DB04911,CC1C(C(CC(O1)OC2C3C(=O)NC(C4=C(C(=CC(=C4)O)O)C5=C(C=CC(=C5)C(C(=O)N3)NC(=O)C6C7=CC(=C(C(=C7)OC8=C(C=C2C=C8)Cl)OC9C(C(C(C(O9)CO)O)O)OC1CC(C(C(O1)C)O)(C)NCC1=CC=C(C=C1)C1=CC=C(C=C1)Cl)OC1=C(C=C(C=C1)C(C(C(=O)NC(C(=O)N6)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)O)C(=O)O)(C)N)O,2048,morgan
DB00611,C1CCC2(C3CC4=C(C2(C1)CCN3CC5CCC5)C=C(C=C4)O)O,2048,morgan
DB00760,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O,2048,morgan
DB00913,CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3,2048,morgan
DB01253,CC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,2048,morgan
DB00809,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,2048,morgan
DB00875,C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,2048,morgan
DB01181,C1CN(P(=O)(OC1)NCCCl)CCCl,2048,morgan
DB00230,CC(C)CC(CC(=O)O)CN,2048,morgan
DB00387,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O,2048,morgan
DB00571,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,2048,morgan
DB00803,CCC(C)CCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC(C)C)CC(C)C)CCN)CCN)C(C)O,2048,morgan
DB01268,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,2048,morgan
DB01168,CC(C)NC(=O)C1=CC=C(C=C1)CNNC,2048,morgan
DB00977,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,2048,morgan
DB00445,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,2048,morgan
DB01188,CC1=CC(=O)N(C(=C1)C2CCCCC2)O,2048,morgan
DB08803,CC1=CC(=C(C=C1)C(C)C)OCC2=NCCN2,2048,morgan
DB01578,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(C=O)C(C(C(CO)O)O)O)I)N(C)C(=O)C)I,2048,morgan
DB00583,C[N+](C)(C)CC(CC(=O)[O-])O,2048,morgan
DB00621,CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C,2048,morgan
DB08798,CC1=C(OC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,2048,morgan
DB01426,CCC1C2CC3C4C5(CC(C2C5O)N3C1O)C6=CC=CC=C6N4C,2048,morgan
DB00251,CC(C)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl,2048,morgan
DB04953,CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N,2048,morgan
DB01339,CC(=O)OC1CC2CCC3C(C2(CC1N4CCCCC4)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C,2048,morgan
DB00715,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,2048,morgan
DB00322,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,2048,morgan
